"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Lyngby-Taarbæk",545042,538544,534060,544318,546707,568273,608228,1020637,650910
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Rødovre",470841,459373,462106,487562,499476,504267,513069,538368,559207
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Vallensbæk",156416,172896,172023,163903,165671,168847,172052,179328,192367
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Nordsjælland",3346460,3122404,3041704,3028252,3096860,3262005,3476061,3767413,3950887
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Allerød",121793,123308,118082,108143,109913,111314,130353,152106,159732
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Egedal",326864,289495,271857,272836,266233,284423,311348,340727,384165
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Fredensborg",280125,244784,230378,242852,252205,282980,303301,333516,322601
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Frederikssund",406710,373030,358512,362016,373462,382564,398390,425757,443719
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Furesø",220319,209509,205195,196956,196400,201829,225350,266236,282979
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Gribskov",279201,270957,263180,271535,272603,279737,300956,320241,323018
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Halsnæs",313933,291329,277394,268930,263597,261965,276708,301911,310922
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Helsingør",489014,462694,459058,457548,478618,514370,539128,581976,630261
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Hillerød",473319,457587,446305,445935,449960,472081,498960,534214,573517
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Hørsholm",120655,103636,109523,110924,125300,142048,150509,146795,147625
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Rudersdal",314526,296075,302218,290577,308569,328692,341059,363934,372349
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Bornholm",296363,286320,283584,283585,280551,278549,294326,310911,327127
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Østsjælland",2182861,2094488,2061409,2062424,2090497,2152945,2278761,2491465,2656746
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Greve",379838,363134,358917,354498,361247,375434,402318,452765,483274
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Køge",581748,555083,533484,546081,565348,585062,636362,692132,736682
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Lejre",204347,181412,166680,161165,164018,167575,180210,217211,213578
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Roskilde",837780,821159,831017,827509,842150,867091,893014,950661,1038611
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Solrød",179147,173700,171311,173170,157734,157783,166857,178697,184601
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Vest- og Sydsjælland",6124314,5870674,5712128,5725215,5683650,5789596,5912485,6186571,6517125
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Faxe",339080,310197,297260,299550,308804,328111,334893,353312,386975
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Guldborgsund",592010,577425,570074,575529,555002,561890,576360,601621,632099
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Holbæk",763368,719526,720095,725993,692505,704182,729961,769673,835299
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Kalundborg",503886,509435,460339,497746,475540,491363,502633,520169,554273
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Lolland",404308,391647,384174,352818,352188,359161,327071,360275,370776
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Næstved",987614,949168,920299,913520,936616,966958,991706,1041117,1048576
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Odsherred",269144,253432,248504,246777,254197,248463,257038,260929,293439
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Ringsted",414304,377711,370758,371301,380535,384214,396234,422394,438290
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Slagelse",966977,957004,915715,916250,909322,912002,932384,994787,1070913
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Sorø",292094,263568,266569,259128,262803,263831,278775,283438,297881
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Stevns",192419,173382,171833,177406,170874,180128,189435,194365,197019
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Vordingborg",399111,388178,386507,389198,385262,389293,395993,384493,391586
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Fyn",5647204,5541141,5385563,5388354,5442508,5582638,5720714,6047984,6414285
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Assens",382966,362278,323849,321287,317767,318387,318255,348817,382996
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Faaborg-Midtfyn",456367,439397,421009,420880,418334,413033,431665,449476,486833
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Kerteminde",206958,192401,193662,192870,189905,197148,202839,202844,200699
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Langeland",90780,95397,93672,95905,93515,91581,84978,88581,88023
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Middelfart",334767,318993,312570,317951,295075,302762,316978,328535,363362
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Nordfyns",277064,254969,246095,235662,230337,216188,224703,236871,245048
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Nyborg",330490,313232,300228,292331,283804,274562,274223,280036,293148
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Odense",2949932,2955640,2916910,2941029,3041922,3214637,3283166,3510708,3738912
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Svendborg",586796,576281,547386,537715,536913,520497,550139,567350,578361
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Ærø",31085,32552,30181,32724,34935,33843,33767,34766,36903
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Sydjylland",8594864,8239632,8093281,8122790,8132358,8297486,8504296,8904370,9267702
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Billund",329502,293038,292487,294890,291477,304843,312755,312158,320077
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Esbjerg",1510642,1503919,1487669,1481808,1537359,1600130,1663026,1710948,1778061
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Fanø",13489,12753,12380,14547,10726,11920,8714,12946,11915
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Fredericia",660635,631605,633113,603282,598236,585770,579347,602873,633365
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Haderslev",634321,593844,576149,587085,577989,600707,645489,658980,661930
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Kolding",1203005,1159394,1139224,1155990,1167000,1166268,1183875,1263408,1298565
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Sønderborg",776917,753154,740234,751561,748895,739154,737111,780279,823671
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Tønder",400897,375406,374133,381368,398827,398632,403353,411467,411037
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Varde",577452,558807,540103,565719,544466,545852,546888,575296,598175
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Vejen",521933,490749,471696,453967,445839,454690,447433,473873,512942
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Vejle",1318034,1270456,1224697,1239576,1216135,1306791,1370376,1469112,1554710
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Aabenraa",648037,596506,601396,592997,595410,582729,605930,633031,663254
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Østjylland",11517885,11337904,11498533,11572909,11810179,12167681,12760066,13455385,14141284
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Favrskov",440994,413642,398326,384779,381019,385742,401860,428655,451094
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Hedensted",515354,469536,463017,457081,451923,446161,445171,467257,489847
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Horsens",1098161,1073002,1089750,1098625,1155557,1111941,1188834,1208657,1279226
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Norddjurs",386776,368871,364366,364569,366855,383844,407708,428073,447328
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Odder",181970,170118,173348,168384,168276,168975,182118,204348,206399
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Randers",1193894,1138696,1156005,1172411,1174323,1195287,1248040,1301976,1337849
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Samsø",18633,20426,18444,16448,15344,14525,19114,21250,26124
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Silkeborg",1024521,974094,944082,961508,930103,951522,975656,1054151,1104837
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Skanderborg",513602,461183,436196,434832,433986,433316,450326,471630,519312
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Syddjurs",342616,320515,310448,292004,300997,294295,284724,305717,328608
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Aarhus",5801364,5927820,6144552,6222268,6431796,6782073,7156513,7563670,7950660
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Vestjylland",5183894,4966675,4874861,4880251,4937034,4960852,5038130,5226867,5465352
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Herning",1088384,1050289,1033695,1045388,1074848,1095659,1121745,1197820,1287800
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Holstebro",804176,745375,740725,732274,739858,759837,797153,802614,847585
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Ikast-Brande",511272,483873,480508,499752,478578,480519,481788,484857,494598
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Lemvig",179376,182670,174456,186692,191844,190948,199856,210888,210567
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Ringkøbing-Skjern",658464,627852,607542,610744,605455,603921,611821,633159,655473
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Skive",561856,539807,532084,541666,553689,547900,538419,546141,554534
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Struer",221390,214796,208504,207352,194611,190700,185248,197842,202913
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Viborg",1158977,1122013,1097346,1056382,1098151,1091368,1102100,1153546,1211882
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Landsdel Nordjylland",7102172,6856502,6961634,7103312,7195177,7375940,7536774,7874657,8246692
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Brønderslev",371789,352056,344048,342072,348349,360428,363372,383886,414761
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Frederikshavn",617058,585972,578655,593501,595099,601905,602076,636848,644619
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Hjørring",712095,664949,672971,686324,696465,694604,709999,725636,763759
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Jammerbugt",378149,338522,348324,355865,373042,374478,375946,381748,402891
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Læsø",6232,7415,7015,7744,8066,8305,8703,8353,9622
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Mariagerfjord",457834,430288,426900,434491,423256,425038,434919,439540,473479
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Morsø",212644,210928,202604,207845,210797,216079,213507,215178,227202
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Rebild",294774,281926,272956,268641,265024,281344,291695,315664,335219
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Thisted",451612,424884,444206,462523,452132,471654,484109,507925,528721
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Vesthimmerlands",414290,386995,392287,396414,409387,429305,424589,439289,420042
"Alle","Mænd og kvinder i alt","25-29 år","Indkomstbeløb (1.000 kr.)","Aalborg",3185695,3172569,3271669,3347893,3413560,3512800,3627860,3820589,4026377
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Hele landet",353538,345347,333870,324721,318926,312202,308815,310746,318530
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Byen København",70450,70717,70067,69852,70126,69538,69485,70453,72219
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","København",57922,58318,57821,57763,58071,57711,57963,59023,60624
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Frederiksberg",9491,9487,9416,9319,9275,9123,8878,8784,8955
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Dragør",576,556,538,495,483,477,468,464,487
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Tårnby",2461,2356,2292,2275,2297,2227,2176,2182,2153
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Københavns omegn",30190,29707,29441,29223,29295,29049,28815,28933,29538
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Albertslund",1822,1780,1699,1584,1567,1507,1484,1495,1518
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ballerup",2724,2594,2549,2440,2407,2361,2323,2348,2364
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Brøndby",2000,1992,2007,1981,2016,1995,2053,2081,2162
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Gentofte",3350,3288,3220,3265,3261,3275,3166,3147,3145
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Gladsaxe",3814,3778,3863,3890,3952,3912,3868,3863,4038
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Glostrup",1411,1376,1380,1361,1384,1353,1322,1339,1363
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Herlev",1481,1461,1476,1460,1487,1551,1502,1491,1569
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Hvidovre",3189,3142,3087,3117,3093,3063,3023,3046,3078
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Høje-Taastrup",3267,3222,3145,3047,2995,2859,2825,2903,3003
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ishøj",1440,1380,1357,1390,1349,1368,1427,1443,1451
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Lyngby-Taarbæk",2446,2400,2442,2495,2551,2566,2584,2530,2499
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Rødovre",2400,2350,2261,2221,2248,2296,2318,2353,2422
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Vallensbæk",846,944,955,972,985,943,920,894,926
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Nordsjælland",21943,20673,19258,18116,17330,16939,16563,17053,17799
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Allerød",1082,1012,881,850,781,769,771,825,903
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Egedal",2473,2243,2045,1957,1858,1745,1691,1716,1779
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Fredensborg",1952,1855,1831,1728,1584,1461,1436,1566,1617
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Frederikssund",2406,2267,2079,1888,1828,1805,1704,1694,1788
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Furesø",1721,1615,1500,1431,1388,1425,1426,1545,1634
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Gribskov",1893,1758,1592,1470,1395,1364,1332,1367,1430
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Halsnæs",1797,1714,1588,1474,1402,1299,1207,1171,1222
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Helsingør",3071,2926,2764,2567,2417,2346,2265,2309,2385
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Hillerød",2650,2483,2352,2308,2202,2216,2213,2282,2374
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Hørsholm",837,801,740,693,696,738,734,742,787
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Rudersdal",2061,1999,1886,1750,1779,1771,1784,1836,1880
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Bornholm",1906,1743,1635,1540,1496,1416,1385,1376,1431
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Østsjælland",13151,12212,11338,10770,10477,10206,10281,10495,11130
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Greve",2596,2361,2189,2062,2023,1936,2078,2167,2320
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Køge",3447,3157,2933,2786,2707,2627,2636,2655,2780
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Lejre",1485,1373,1272,1196,1123,1036,973,938,1012
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Roskilde",4468,4206,3930,3751,3681,3643,3667,3793,3989
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Solrød",1155,1115,1014,975,943,964,927,942,1029
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Vest- og Sydsjælland",32659,31346,29540,27802,26677,25640,25037,25201,26085
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Faxe",2021,1900,1762,1585,1506,1421,1392,1433,1496
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Guldborgsund",3169,3077,2939,2807,2684,2609,2546,2498,2629
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Holbæk",4190,4001,3680,3490,3353,3208,3094,3188,3349
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Kalundborg",2791,2629,2472,2324,2209,2185,2112,2073,2137
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Lolland",2192,2082,1965,1857,1789,1687,1658,1632,1612
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Næstved",4889,4662,4429,4216,4096,3966,3892,3959,4048
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Odsherred",1506,1436,1319,1274,1193,1164,1141,1125,1118
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ringsted",2184,2153,2043,1956,1822,1704,1643,1636,1731
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Slagelse",4606,4451,4316,4086,3971,3788,3751,3737,3872
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Sorø",1716,1699,1563,1413,1363,1280,1208,1251,1280
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Stevns",1143,1156,1110,1011,941,906,859,884,951
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Vordingborg",2252,2100,1942,1783,1750,1722,1741,1785,1862
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Fyn",28709,27811,26780,25602,24960,24019,23815,23505,24073
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Assens",2228,2203,2111,1966,1877,1787,1750,1653,1702
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Faaborg-Midtfyn",2724,2613,2546,2409,2364,2236,2211,2179,2260
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Kerteminde",1212,1176,1067,1044,1042,988,962,1005,1029
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Langeland",517,517,487,455,456,434,433,424,450
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Middelfart",2151,2034,1883,1756,1666,1542,1548,1538,1552
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Nordfyns",1674,1615,1552,1442,1357,1278,1226,1192,1256
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Nyborg",1751,1723,1601,1573,1494,1405,1386,1396,1407
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Odense",12936,12569,12362,11932,11791,11584,11578,11461,11686
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Svendborg",3302,3160,2974,2819,2719,2587,2539,2497,2568
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ærø",214,201,197,206,194,178,182,160,163
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Sydjylland",41431,40471,38864,37822,36815,36015,35392,35312,35859
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Billund",1419,1457,1386,1363,1359,1321,1265,1273,1326
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Esbjerg",6610,6558,6363,6273,6095,6119,6074,6049,6098
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Fanø",113,103,100,106,97,91,87,85,90
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Fredericia",3062,3065,2925,2865,2747,2724,2692,2673,2596
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Haderslev",3066,3012,2890,2805,2773,2713,2602,2600,2674
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Kolding",6019,5742,5393,5177,5012,4916,4875,4902,4951
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Sønderborg",4020,3884,3695,3554,3443,3362,3325,3306,3338
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Tønder",1813,1726,1690,1642,1631,1630,1607,1589,1659
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Varde",2732,2668,2584,2524,2439,2357,2393,2344,2437
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Vejen",2612,2560,2461,2410,2325,2209,2111,2131,2057
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Vejle",6756,6578,6392,6224,6085,5834,5721,5720,6007
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Aabenraa",3209,3118,2985,2879,2809,2739,2640,2640,2626
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Østjylland",53748,52552,50964,49868,49174,48375,47939,48354,49507
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Favrskov",3093,2949,2785,2639,2446,2329,2317,2261,2289
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Hedensted",2898,2772,2665,2505,2340,2310,2274,2192,2232
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Horsens",5606,5351,5334,5179,5113,4982,4861,4901,5036
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Norddjurs",1914,1847,1775,1732,1679,1627,1590,1593,1663
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Odder",1177,1117,1017,942,923,880,882,903,935
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Randers",6087,5938,5660,5419,5265,5099,4993,5024,5127
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Samsø",167,157,141,141,133,107,98,100,101
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Silkeborg",5662,5436,5153,4893,4657,4457,4369,4397,4555
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Skanderborg",3666,3566,3355,3140,2978,2770,2675,2767,2994
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Syddjurs",2242,2104,1989,1910,1827,1785,1748,1691,1668
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Aarhus",21236,21315,21090,21368,21813,22029,22132,22525,22907
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Landsdel Vestjylland",25534,24941,23975,23206,22240,21405,21000,20814,21050
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Herning",5461,5304,5094,4977,4717,4546,4478,4511,4559
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Holstebro",3503,3469,3339,3292,3188,3114,3023,2996,3021
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ikast-Brande",2507,2470,2367,2276,2256,2204,2182,2192,2203
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Lemvig",1046,995,939,876,814,776,759,746,783
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Ringkøbing-Skjern",3284,3218,3077,2962,2803,2642,2600,2535,2564
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Skive",2642,2554,2499,2368,2319,2194,2135,2108,2137
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Struer",1232,1161,1093,1016,974,917,909,894,893
"Alle","Mænd og kvinder i alt","30-34 år","Personer i gruppen (antal)","Viborg",5859,5770,5567,5439,5169,5012,4914,4832,4890
